,Text,Date,id,Name,Retweet
0,this tendril will be choking the tomato tomorrow if i am not vigilant https://t.co/VOvcB80UBl,2021-07-02 00:10:57,jimcramer,Jim Cramer,False
1,this cucumber was out for blood. i snipped it https://t.co/ooJGNTFHPx,2021-07-01 23:49:06,jimcramer,Jim Cramer,False
2,rainy day fun https://t.co/2Q6zhQUz2Z,2021-07-01 20:00:47,jimcramer,Jim Cramer,False
3,milk teeth of Nvidia the Second https://t.co/8buNYuQ81h,2021-07-01 19:47:12,jimcramer,Jim Cramer,False
4,pensive https://t.co/iTyxr0QVDK,2021-07-01 19:46:20,jimcramer,Jim Cramer,False
5,happy https://t.co/PfIKtIJHHO,2021-07-01 19:46:01,jimcramer,Jim Cramer,False
6,"$MU, $F, $TSLA | @JimCramer breaks down the market from the NYSE! https://t.co/7Yvz8Yvhc5",2021-07-01 14:19:37,jimcramer,Jim Cramer,True
7,"Today on #TheStreetLive with @jimcramer... 

-Tesla
- Ford
- Micron
- Small Business 
+ More!

Stream Live ⤵️
https://t.co/mGc9qIStqr",2021-07-01 13:41:48,jimcramer,Jim Cramer,True
8,Closely Watch Constellation Brands Charts as Overhead Resistance Looms: @BruceKamich  https://t.co/yY7XK2ONL2,2021-07-01 12:55:56,jimcramer,Jim Cramer,False
9,"Taiwan Risk, Defense Stocks, Amazon's FTC Fear Factor, What's Up With Land's End? - @Sarge986 with your Market Recon  https://t.co/XVL4FPHrL3",2021-07-01 12:14:31,jimcramer,Jim Cramer,False
10,"""The Weakest Link of #Bitcoin"" 

 Jim Cramer Investigates Unregulated ""FED"" of Crypto.

""Why #Tether☃️☀️has @jimcramer ""very worried"" @MadMoneyOnCNBC @CNBC @ZevFima

#Crypto (f) {#ENRON+#BernieMadoff+#Lehman}=X?

https://t.co/NoA53Dvr99

#Hedge #Gold #Silver #silversqueeze⚡️ https://t.co/bbeSClKqt5",2021-07-01 09:48:53,jimcramer,Jim Cramer,True
11,thank you so much for watching @MadMoneyOnCNBC ! https://t.co/TGXJWKaE39,2021-07-01 09:48:00,jimcramer,Jim Cramer,False
12,"The charitable trust, which you can follow along by joining the club, likes $NVDA, $AMD, $AVGO and $MRVL. Thank you to a reader who pointed out that i first said $AMC. I love Adam Aron but that's a theatre stock!",2021-07-01 09:47:04,jimcramer,Jim Cramer,False
13,"""Micron's business is healthier and more robust than ever."" That comment by Sanjay Mehrotra is enough for some to call a top. That, plus no acceleration in demand from last q",2021-07-01 09:46:06,jimcramer,Jim Cramer,False
14,the real issue with Micron is that Sanjay refused to say that there is little inventory in the system. He just didn't go there....,2021-07-01 09:43:12,jimcramer,Jim Cramer,False
15,$RH is the real deal. i just think that stock could be a terrific buy-on-dip story,2021-07-01 09:42:22,jimcramer,Jim Cramer,False
16,FAANG or just FANG? https://t.co/mB3C7rYJ6G,2021-06-30 21:14:03,jimcramer,Jim Cramer,False
17,you got horse sense! https://t.co/GnHd7zRvtr,2021-06-30 21:13:37,jimcramer,Jim Cramer,False
18,Best stock of 2nd q? Tonight... @MadMoneyOnCNBC,2021-06-30 21:00:17,jimcramer,Jim Cramer,False
19,Which 3 companies do you think will cater towards teens the most by the end of 2021? Take our survey:  https://t.co/0xfhm85SHm,2021-06-30 18:34:23,jimcramer,Jim Cramer,True
20,talking stocks on the floor! https://t.co/G0niVlQcco,2021-06-30 16:30:08,jimcramer,Jim Cramer,False
21,"I think Pat Gelsinger is doing a very good job at Intel. But Milan was not built in a day and AMD is no longer what AMD was. Lisa Su is very competitive and not going to lose that lead so quickly...if at all... $AMD, https://t.co/2Cj9QmVLog name",2021-06-30 15:35:12,jimcramer,Jim Cramer,False
22,I know many love Intel as i used to but this Sapphire delay is something i have come to expect from this once great company. Another reason to buy $AMD,2021-06-30 15:22:17,jimcramer,Jim Cramer,False
23,"As Paychex Continues Its Uptrend, We've Raised Our Price Targets: @BruceKamich  https://t.co/8IP9HwO1QA",2021-06-30 15:16:01,jimcramer,Jim Cramer,False
24,"ADP Jobs, Didi, $RH, Q2 Takeaways| @jimcramer breaks down the market from the NYSE! https://t.co/jfasi8IK69",2021-06-30 14:25:44,jimcramer,Jim Cramer,True
25,battle royale!  Marley v Nvidia the Second .. no parimutuel wagering !! https://t.co/iOJTegTK78,2021-06-30 13:44:43,jimcramer,Jim Cramer,False
26,Shopify's Long-Term Picture Remains Quite Bullish: @BruceKamich  https://t.co/PPuBq5KnvF,2021-06-30 12:28:13,jimcramer,Jim Cramer,False
27,europe down badly.. spill over?,2021-06-30 10:20:20,jimcramer,Jim Cramer,False
28,@SquawkCNBC Biden pandering to an undivided Congress. But what will it do. The people actually like FAANG. The pols don't! https://t.co/JZOHqk8Z3F,2021-06-30 10:15:49,jimcramer,Jim Cramer,False
29,RBC starts Plug Power with a buy.. very important to rebuild credibility after accounting issues $PLUG,2021-06-30 10:14:32,jimcramer,Jim Cramer,False
30,"yes, after the q... .I have been saying be careful into the quarter. so far a good call https://t.co/QeW8fPPUsH",2021-06-30 08:58:56,jimcramer,Jim Cramer,False
31,noodling on the contrast between the FAANG move and the stuff that Larry Williams is talking about.  Versus the rest of the market.. And the July 4th rally... Particularly $MSFT  @MadMoneyOnCNBC,2021-06-30 08:57:33,jimcramer,Jim Cramer,False
32,Can't say enough how great it is to be BACK at the @NYSE. See you weekday mornings on @TheStreet and https://t.co/GZCuwlUcRE https://t.co/o4qyoqAfBY,2021-06-30 00:41:00,jimcramer,Jim Cramer,False
33,i’ve been telling people on my morning videos for ⁦@TheStreet⁩ that Boeing is a no fly zone going into the q and we own it for https://t.co/2Cj9QmVLog https://t.co/uMToIAZq0G,2021-06-29 22:08:16,jimcramer,Jim Cramer,False
34,@LesliePicker talking about NFT plummeting-- I am a total non-believer in NFTs but i hedge by owning Ethereum,2021-06-29 21:33:32,jimcramer,Jim Cramer,False
35,this Shopify is not done!!!,2021-06-29 21:12:22,jimcramer,Jim Cramer,False
36,On the floor for @TheStreet and @CramerClub! https://t.co/6hxRBgYRib,2021-06-29 20:45:00,jimcramer,Jim Cramer,False
37,i saw the tour.. she opened for James Taylor. At the Spectrum https://t.co/7ZsDyLgY8q,2021-06-29 20:44:52,jimcramer,Jim Cramer,False
38,"@ScottGottliebMD Doc, anecdotally, too many of my friends have been vaccinated and are getting covid.. https://t.co/gEGWhVkItT",2021-06-29 20:12:57,jimcramer,Jim Cramer,False
39,Marin Software volume is a mockery of a sham,2021-06-29 20:12:19,jimcramer,Jim Cramer,False
40,nvidia is dogged to say the least ! https://t.co/1tUDbEm7oj,2021-06-29 19:47:02,jimcramer,Jim Cramer,False
41,So excited to have Shopify on tonight. We have loved them for ages. $SHOP,2021-06-29 19:10:05,jimcramer,Jim Cramer,False
42,Catch me on @TheStreet every day this week LIVE on the floor of the @NYSE at 10:00 a.m. ET! https://t.co/sZMdtVWlFT,2021-06-29 17:31:22,jimcramer,Jim Cramer,False
43,"Investing in Boeing Is Risky, But Here's a Way to Trade it from @Sarge986 https://t.co/6xHGVpxn25",2021-06-29 17:21:01,jimcramer,Jim Cramer,False
44,@jimcramer NVDA II is a champ!,2021-06-29 17:12:58,jimcramer,Jim Cramer,True
45,@jimcramer So damn cute! Dreaming of that Arm deal. Love it!,2021-06-29 17:12:44,jimcramer,Jim Cramer,True
46,i am going to get to the bottom of the jobs v. no jobs with Marty Mucci from Paychex tonight.,2021-06-29 17:07:14,jimcramer,Jim Cramer,False
47,each morning @jeffmarks_ and i do a program about stocks for ⁦@TheStreet⁩ from the Floor of the ⁦@NYSE⁩ at 10:00 am https://t.co/2bOaYEqNNL,2021-06-29 17:04:25,jimcramer,Jim Cramer,False
48,Etsy is resuming its uptrend so it is time to go long: @BruceKamich https://t.co/NCc9U0xyhf,2021-06-29 14:59:01,jimcramer,Jim Cramer,False
49,"Cathie Wood’s Bitcoin ETF, $FB, $MS and $UAL | @jimcramer breaks down the market from the NYSE! https://t.co/AIoyxPw4qx",2021-06-29 14:16:03,jimcramer,Jim Cramer,True
50,"Today on #TheStreetLive with @jimcramer... 

- Cathie Wood Bitcoin ETF
- Facebook $FB
- Morgan Stanley $MS
- United Airlines $UAL
+ More!

Stream Live ⤵️

https://t.co/8mmcNqhKh3",2021-06-29 13:35:35,jimcramer,Jim Cramer,True
51,i am Nvidia the Second and i demand to be petted and getting approval for the Arm deal https://t.co/qSLlQthBmV,2021-06-29 12:53:19,jimcramer,Jim Cramer,False
52,last bastion for Marley https://t.co/oJHsKu8gMy,2021-06-29 12:28:42,jimcramer,Jim Cramer,False
53,"Making Sense of Monday, Banks Get Green Light, Dear FOMC, Trading Zscaler: @Sarge986 with your Market Recon  https://t.co/KkWPba4rI3",2021-06-29 12:19:43,jimcramer,Jim Cramer,False
54,"Working on this Facebook ruling, bigger than we think....government may not have an antitrust answer to the power these companies have. Lots of studying.. hard to do when market is going bonkers...",2021-06-29 07:59:00,jimcramer,Jim Cramer,False
55,.@BruceKamich Has Trouble Trusting the Charts of Bed Bath &amp; Beyond  https://t.co/gvbNlCEbhC,2021-06-28 23:16:00,jimcramer,Jim Cramer,False
56,next stop $900? https://t.co/djuwutwWkj,2021-06-28 22:30:56,jimcramer,Jim Cramer,False
57,".@BruceKamich: As Nvidia Surges, We Are Updating Our Technical Strategy https://t.co/vouJh1OXjG",2021-06-28 20:46:01,jimcramer,Jim Cramer,False
58,teething inspired https://t.co/GxWN5goDKD,2021-06-28 19:23:16,jimcramer,Jim Cramer,False
59,nvidia treat begging https://t.co/kek9Y9rVpR,2021-06-28 19:21:10,jimcramer,Jim Cramer,False
60,.@MelBrooks Happy Bday! #TheKing https://t.co/ZMfp4QMlyS,2021-06-28 18:44:17,jimcramer,Jim Cramer,True
61,"Why @jimcramer is confident that $NVDA will complete its acquisition @Arm. 
https://t.co/OuffByNl6t",2021-06-28 17:59:01,jimcramer,Jim Cramer,True
62,"okay the truck’s really owned by that mega national company, Suburban, owned by Hales! https://t.co/fLOumKtE2A",2021-06-28 17:36:35,jimcramer,Jim Cramer,False
63,my beast ! i have to trick it out ! behind the wheel is not enough ! https://t.co/V4mXEeQblJ,2021-06-28 17:33:27,jimcramer,Jim Cramer,False
64,Say 'Cheerio' to General Mills for Now: @BruceKamich  https://t.co/lt9avBRyTr,2021-06-28 16:41:47,jimcramer,Jim Cramer,False
65,"$NVDA, $TSLA and @binance | @jimcramer breaks down the market from the @NYSE! https://t.co/GYEyl5kcRP",2021-06-28 14:08:25,jimcramer,Jim Cramer,True
66,"Uncertain Fiscal Policy, FOMC, Virus X Factor, Copper, United Rentals Stock: @Sarge986 with your Market Recon  https://t.co/qajupgDWR2",2021-06-28 12:14:57,jimcramer,Jim Cramer,False
67,"""I don't think we are going to have a situation like where we did last winter,"" says @ScottGottliebMD on the delta variant. ""It's going to be highly regionalized."" https://t.co/7fqyRghcRR",2021-06-28 10:52:44,jimcramer,Jim Cramer,True
68,Get vaccinated !! https://t.co/6CNGrTEBcZ,2021-06-28 10:43:23,jimcramer,Jim Cramer,False
69,let’s get this day rolling ! https://t.co/fP4jNe8Gzm,2021-06-28 08:42:15,jimcramer,Jim Cramer,False
70,Noodling on how to become a meme stock today for https://t.co/7VCNyzf5H4,2021-06-28 08:39:34,jimcramer,Jim Cramer,False
71,"happy 30th Matt, we love you !!! https://t.co/14Bbpb4tjG",2021-06-27 18:27:38,jimcramer,Jim Cramer,False
72,he likes the right team! ⁦@Eagles⁩ https://t.co/yJ76iHfuXA,2021-06-27 14:09:40,jimcramer,Jim Cramer,False
73,nvidia learning what a leash is https://t.co/grg4bCSS3W,2021-06-26 17:59:21,jimcramer,Jim Cramer,False
74,it took a while but CMG --Chipotle --is finally breaking out and can go much higher,2021-06-25 21:29:20,jimcramer,Jim Cramer,False
75,"@jimcramer OMG, stop it. How cute is he!! They say when a sleepy  puppy lays on his back and exposes his belly, he is at ease and feels like you will protect him. Thank you for rescuing him. So cute.",2021-06-25 17:22:01,jimcramer,Jim Cramer,True
76,Is Caterpillar's Correction Over? - @BruceKamich https://t.co/o2DkAw4coS,2021-06-25 15:42:37,jimcramer,Jim Cramer,False
77,hear me roar https://t.co/WnwkPRCvaQ,2021-06-25 13:26:39,jimcramer,Jim Cramer,False
78,"i am going to take out $900..,get out of my way https://t.co/JsdZcsHrTE",2021-06-25 12:50:32,jimcramer,Jim Cramer,False
79,Carvana's Shares Are Making a U-Turn Near the Highs: @BruceKamich https://t.co/JxX2kJRDRw,2021-06-25 12:16:36,jimcramer,Jim Cramer,False
80,"I like you, you got horse sense https://t.co/63PJjqpTqX",2021-06-25 07:59:17,jimcramer,Jim Cramer,False
81,Russell rebalancing today. should be good for memesters..,2021-06-25 07:50:44,jimcramer,Jim Cramer,False
82,Who is focused and who is still sleeping.. Nike call was one for the ages.. I see spillover to Apple... SBUX as KJ said last night..,2021-06-25 07:48:36,jimcramer,Jim Cramer,False
83,Early pic of the Garden of Eatin! https://t.co/sqnvAOsIbn,2021-06-24 22:18:19,jimcramer,Jim Cramer,False
84,"why did my master tell me to sell Nike, that idiot https://t.co/LMlHRpzUPd",2021-06-24 21:46:39,jimcramer,Jim Cramer,False
85,ten stocks that can't be stopped...  @MadMoneyOnCNBC,2021-06-24 21:16:20,jimcramer,Jim Cramer,False
86,Staying Bullish--tonight...,2021-06-24 21:05:55,jimcramer,Jim Cramer,False
87,i see some Tesla in him https://t.co/RLmA1apiVf,2021-06-24 16:25:31,jimcramer,Jim Cramer,False
88,pondering ! https://t.co/x5D48B6813,2021-06-24 16:22:01,jimcramer,Jim Cramer,False
89,So many people are so great here about rescue dogs. Think of all the dogs' lives that are being saved!!! #AdoptDontShop,2021-06-24 16:14:29,jimcramer,Jim Cramer,False
90,@jimcramer I know exactly what breed mixture he is...adorable with a little more adorable!,2021-06-24 16:07:33,jimcramer,Jim Cramer,True
91,"@jimcramer Thanks for rescuing, it is the only way to go. Wisdom Panel is an awesome DNA test that we used in our rescue.",2021-06-24 16:07:20,jimcramer,Jim Cramer,True
92,@jimcramer Don't know the breed but he is definitely one of the cutest pups imaginable!,2021-06-24 16:07:09,jimcramer,Jim Cramer,True
93,@jimcramer Here is my little fur ball.  Priya says hello! https://t.co/XeawlyJlx2,2021-06-24 16:07:00,jimcramer,Jim Cramer,True
94,"@jimcramer We used @embarkvet DNA test on ours

Breed + Genetic Health Risks/Dispositions

Frosty is 10/10 Cross-breed. Very healthy boy! https://t.co/yyvyHx2Lvf",2021-06-24 16:06:19,jimcramer,Jim Cramer,True
95,@jimcramer I think he’s half Corgi because of his body type and half Doberman because of his thin tail and coloring. He’s adorable! 💜My corgi “Zoey”says “hi!” https://t.co/uG5oEeK1BT,2021-06-24 16:06:07,jimcramer,Jim Cramer,True
96,"@jimcramer We LOVE Nvida and feel he's got the cutest ears! As for the breed ....all we can say he is a great example of a ""diversified"" species...inline with your wonderful advise to all on our investments!! L.O.L 🤣😂",2021-06-24 16:06:01,jimcramer,Jim Cramer,True
97,"we have many entries into the contest of what Nvidia the Second, AKA Ragu, really is. so we are getting a 23 and me like kit to nail this down. meanwhile here he is with a leaf. i am not sure he knows what it is. He bit me last night . suboptimal https://t.co/w95ebHXBMg",2021-06-24 16:04:43,jimcramer,Jim Cramer,False
98,Box Is Poised for an Important Breakout: @BruceKamich  https://t.co/EBmxjIauru,2021-06-24 15:38:05,jimcramer,Jim Cramer,False
99,"$BBBY, $APP and Market Rotations | @jimcramer breaks down the market from the NYSE! https://t.co/iSVoZdsGXE",2021-06-24 14:11:39,jimcramer,Jim Cramer,True
100,Throwback: ⛱ Process to Find Your Stock Market Trading Edge (Advantage) 🍂 !! https://t.co/ogZPyM8LG1,2021-07-01 22:59:33,criticalcharts,Sasha Evdakov,False
101,This is great... ⚡️ Ep 134: Finding New Hot Stocks &amp; Q+A [Live Webinar] 🌝 ... https://t.co/sy8z4eOV8f,2021-06-30 17:06:33,criticalcharts,Sasha Evdakov,False
102,Have You Seen This? 💸 Ep 102: Reviewing the Health of Stocks + Market 🧲 ! https://t.co/TmBnXNRvVm,2021-06-28 14:32:31,criticalcharts,Sasha Evdakov,False
103,WATCH This! 🥇 Pattern Day-Trader Rule Stopping YOU? What Should I Do? ⏱ ! https://t.co/UCF3l4kqFs,2021-06-27 16:00:32,criticalcharts,Sasha Evdakov,False
104,Learn... 🎯 Iron Condor vs Butterfly with Option Trading - Are They Useful? Ep 37  Watch -&gt; https://t.co/0UjBHEOll7,2021-06-26 20:13:31,criticalcharts,Sasha Evdakov,False
105,WATCH This! 👍🏻 How to Manage Butterflies w/ Option Trading? #HungryForReturns 6 Visit .. https://t.co/bNKo6dBc5K,2021-06-25 13:53:31,criticalcharts,Sasha Evdakov,False
106,Buy to Open and Buy to Close Options Terminology EXPLAINED! ⚡️ &gt;&gt;&gt; https://t.co/Sgj2KmdJez https://t.co/6NGFIVlI6l,2021-06-25 05:47:03,criticalcharts,Sasha Evdakov,False
107,Seen this video? 🌞 Hedging Your Portfolio - Don't You Lose Money with Protection? #HungryForReturns 33 ⏰ :) https://t.co/GPQxZzf6cy,2021-06-24 16:31:31,criticalcharts,Sasha Evdakov,False
108,"Seen This? 📌 Ep 100: Simplifying Trading Indicators (ADX, MACD, Bollinger Bands, RSI) 📌 --&gt; https://t.co/qHJ92x0RTK",2021-06-23 11:30:20,criticalcharts,Sasha Evdakov,False
109,🥇 Some ideas... Ep 131: Gambling vs Stock Trading / Investing (Similarities / Differences) Must See --&gt; https://t.co/DGrdYszXTK,2021-06-22 19:22:44,criticalcharts,Sasha Evdakov,False
110,💸 Awesome! Ep 79: Strategy to Find Strong Stocks in a Down (Bearish) Market Day 🥽 .. https://t.co/PGNJTqHHcL,2021-06-21 12:17:47,criticalcharts,Sasha Evdakov,False
111,📣 Amazing! Ep 91: Evaluating Macroeconomic Conditions - Bulls vs Bears Must Watch --&gt; https://t.co/PVHO9ieaFu,2021-06-20 18:34:47,criticalcharts,Sasha Evdakov,False
112,WATCH This! 👍🏻 Next Week - Options Butterflies Course - Learn to Trade the Butterfly Spread Visit .. https://t.co/fLl3YZp8ER https://t.co/obKlR42w9b,2021-06-20 00:58:04,criticalcharts,Sasha Evdakov,False
113,"Quick Tip: ☀️ Ep 185: North Korea, FED Minutes, Dodd-Frank &amp; Stock Charts 📝 :) https://t.co/agjRvfEYKq",2021-06-20 00:37:47,criticalcharts,Sasha Evdakov,False
114,📌 Like This? Option Trading Strategy: Setup a Butterfly Spread 🌄 ! https://t.co/0YEC4TLZNR,2021-06-18 14:00:48,criticalcharts,Sasha Evdakov,False
115,OHH YEAH... Ep 157: Stock Trading Coaching w/ Kirsten | Chat w/ Traders Start Now ! https://t.co/GCdMUOjCmU,2021-06-17 22:22:47,criticalcharts,Sasha Evdakov,False
116,WATCH This! 💸 OMG... It's HUGE! - Mindsets of a Master Stock Trader Book 👍 &gt;&gt; https://t.co/DdduMUEyQ2,2021-06-17 00:31:47,criticalcharts,Sasha Evdakov,False
117,🥇 OHH YEAH... Making Monthly Income from Selling Covered Calls (Options) ⭐️ :) https://t.co/cTbK76kgEZ,2021-06-16 22:39:47,criticalcharts,Sasha Evdakov,False
118,🔥 Learn... What Makes a Great Trader: 3 Parts + The Inner Game and Outer Game ⛏ -&gt;&gt; https://t.co/xkS7yydguL,2021-06-15 18:17:47,criticalcharts,Sasha Evdakov,False
119,📣 Amazing! Why Do Stocks Sell-Off Even if an Earnings Report is Great? Must Watch --&gt; https://t.co/B6jXfJ2YKM,2021-06-14 11:58:28,criticalcharts,Sasha Evdakov,False
120,✔️ Tips... Getting a Grip on Option Greeks: Directional and Non-Directional Greeks #HungryForReturns 23 🐣  .. https://t.co/PIWgg9sO4F,2021-06-14 00:44:28,criticalcharts,Sasha Evdakov,False
121,🎱 Like This? Ep 83: Option Trading - Theta Decay &amp; How it Works! 🌄 &gt;&gt; https://t.co/vn88jcEIAM,2021-06-12 12:02:28,criticalcharts,Sasha Evdakov,False
122,Some ideas... 🔥 Ep 187: 4 Key Points to Spotting When a Stock is Coming Into Resistance ⚡️ -&gt; https://t.co/69wI0iOtGa,2021-06-11 23:13:28,criticalcharts,Sasha Evdakov,False
123,A few tips... 💰 Why the News Exists &amp; Why You Should NOT Make Financial Decisions Based Solely on News 🌈 &gt; https://t.co/s49ztm6sPu,2021-06-11 11:20:28,criticalcharts,Sasha Evdakov,False
124,WATCH This! 👍🏻 Ep 98: Reading the Stock Market Road Conditions Visit .. https://t.co/6NS8C8iYIu,2021-06-10 23:49:28,criticalcharts,Sasha Evdakov,False
125,Reminder: Option Trading Butterfly Idea to Short the Market for Less Than $100 Ep 243 🧡 --&gt; https://t.co/A3Ztfuq0FA,2021-06-09 11:27:28,criticalcharts,Sasha Evdakov,False
126,Amazing! 👉 TRADING OPTIONS? Probability of In the Money EXPLAINED 🎙  !!! https://t.co/03Xq2wmlRA,2021-06-08 17:51:28,criticalcharts,Sasha Evdakov,False
127,⭐️ WATCH This! Option Adjustments vs No-Touch Strategies for Options Ep 240 See It !!! https://t.co/PRkOkpuFVe,2021-06-08 12:18:28,criticalcharts,Sasha Evdakov,False
128,Check it out... 🌞 How to Simplify Your Trading Screen and Trade Peacefully 🌟 ! https://t.co/QRCAnr8Tns,2021-06-08 12:05:28,criticalcharts,Sasha Evdakov,False
129,📣 Amazing! My Stock Dropped Over -20% - What Should I Do? #HungryForReturns 1 Must Watch --&gt; https://t.co/D8PCy8wbL8,2021-06-07 13:05:28,criticalcharts,Sasha Evdakov,False
130,Awesome! 👍 New Live Class: Trading Options for Monthly Income 👀 -&gt; https://t.co/IkhPpybyg5,2021-06-07 01:34:28,criticalcharts,Sasha Evdakov,False
131,Throwback: ⛱ How to Calculate Stock Volume Strength in the Middle of the Day 🍂 !! https://t.co/5Yh7vSnvbo,2021-06-05 18:39:45,criticalcharts,Sasha Evdakov,False
132,Check it out... 🍂 Stock Trading Advice for Teenagers 🍰 -&gt; https://t.co/c5wprrL52U,2021-06-05 15:53:45,criticalcharts,Sasha Evdakov,False
133,Save an Extra $50 on Our Options Butterfly Spreads Course See It .. https://t.co/PwysRGMjEN https://t.co/xFl1v6gHmY,2021-06-05 03:21:04,criticalcharts,Sasha Evdakov,False
134,OHH YEAH... 🧲 How to Build a Penny Stock Trading Watchlist to Trade Visit &gt;&gt;&gt; https://t.co/cd5BMRLBTZ,2021-06-05 01:30:45,criticalcharts,Sasha Evdakov,False
135,👉 Blast from the Past... Ep 124: Trading Weekly Option Tips: (Earning 9%) Go Now ... https://t.co/WcPvudPAwr,2021-06-03 12:48:45,criticalcharts,Sasha Evdakov,False
136,👉 What Do You Think? When a stock is trading in a channel... is it better to wait until the channel breaks or play it off the bounce of support and resistance? Watch &gt;&gt; https://t.co/91hOVWioor,2021-06-03 12:00:46,criticalcharts,Sasha Evdakov,False
137,Have You Seen This? 💸 Behind the Scenes: Options Mastery – Iron Condors Course 🧲 ! https://t.co/n55zEgYIZo,2021-06-02 13:52:45,criticalcharts,Sasha Evdakov,False
138,🥇 OHH YEAH... Triple Bottom Stock Chart Pattern (Reversal): Technical Analysis Ep 210  ⭐️ :) https://t.co/C4Hi0sY3h7,2021-06-01 19:35:59,criticalcharts,Sasha Evdakov,False
139,Don't Miss This: ⭐️ New Course - Passive Dividend Investment Launched! 💼 --&gt; https://t.co/QvfSNPAq1h,2021-05-31 13:48:38,criticalcharts,Sasha Evdakov,False
140,👉 What Do You Think? Ep 128: Technical Analysis - Comparing Volume &amp; Looking at Strength Watch &gt;&gt; https://t.co/rccJQSPQKN,2021-05-30 17:54:33,criticalcharts,Sasha Evdakov,False
141,Awesome! Ep 75: Trading Options: The Real Way Money is Made from Options Must See ! https://t.co/R1X8iIrAR1,2021-05-30 15:20:33,criticalcharts,Sasha Evdakov,False
142,🔥 Amazing! 6 Lessons a Stock Trader Can Learn from Tennis! Ep 234 🎁 --&gt; https://t.co/ycGJsU5abW,2021-05-29 17:04:33,criticalcharts,Sasha Evdakov,False
143,"Seen this video? Earnings Beat Estimates, But Stock Still Dropped 20%! #HungryForReturns 12 🏆 -&gt; https://t.co/djFlD3sg9E",2021-05-29 15:04:33,criticalcharts,Sasha Evdakov,False
144,Quick Tip: ✔️ Why You Are Selling Your Stocks Too Quickly! Must Watch !! https://t.co/QGEbSxC2K9,2021-05-28 11:54:33,criticalcharts,Sasha Evdakov,False
145,♟ What Do You Think? How Much Effort &amp; Energy are You Willing to Put into the Stock Market? 🏝 &gt;&gt;&gt; https://t.co/mGRh8VMcbi,2021-05-27 12:59:33,criticalcharts,Sasha Evdakov,False
146,💰 Awesome! 5 Dumb Reasons to Buy or Invest in a Stock Ep 236 ⌛️ &gt; https://t.co/coNtpTzZtH,2021-05-27 12:22:34,criticalcharts,Sasha Evdakov,False
147,Seen this video? 💸 Top 7 Lessons to Learn from Individual Stocks in 2015 Jump -&gt;&gt; https://t.co/pLnteYSuyx,2021-05-26 11:51:33,criticalcharts,Sasha Evdakov,False
148,👉 Blast from the Past... Selling Naked Puts or Selling Option Premium – When to Take the Stock? #HungryForReturns 24 Go Now ... https://t.co/amVd0UVOyo,2021-05-25 21:50:33,criticalcharts,Sasha Evdakov,False
149,👁 Throwback: How to BUY a PUT Option - [Option Trading Basics] ⌛️ ... https://t.co/cvR6QGl3wG,2021-05-25 20:25:34,criticalcharts,Sasha Evdakov,False
150,Introducing... Ep 162: Options Basics - Calls vs Puts: What's the Difference? 🌝 .. https://t.co/R65l9NqIwA,2021-05-24 16:56:58,criticalcharts,Sasha Evdakov,False
151,Options Strategy Difference Between Buying a PUT and Selling a Call 👀 .. https://t.co/Mk5tMH7EIW https://t.co/1bpFEQSeuo,2021-05-24 15:45:05,criticalcharts,Sasha Evdakov,False
152,Quick Tip: ✔️ How to Buy a Call Option and How it Makes You Money without Owning Stock Must Watch !! https://t.co/87d0agyXbL https://t.co/2quAtEFKuf,2021-05-24 12:15:13,criticalcharts,Sasha Evdakov,False
153,Check it out... 🍂 Pennant Stock Chart Pattern (Continuation) &amp; How to Trade it: Technical Analysis Ep 218 🍰 -&gt; https://t.co/7TIhyPCRiU,2021-05-23 17:17:58,criticalcharts,Sasha Evdakov,False
154,This is great... 💥 Coronavirus Stock Market Impact with Swing Trading Ideas (Preview) 🌄 ! https://t.co/6jVt8JlElT,2021-05-23 11:55:58,criticalcharts,Sasha Evdakov,False
155,A few tips... 📌 Options Diagonals New Videos RELEASED! Watch -&gt; https://t.co/Akjikt6aWG,2021-05-22 19:55:51,criticalcharts,Sasha Evdakov,False
156,Learn now: 📣 Buying a Call vs Selling a Put: Trading Options Ep 55 🍺 &gt; https://t.co/ZYOyOrOPtr,2021-05-22 01:54:07,criticalcharts,Sasha Evdakov,False
157,What Do You Think? Ep 172: Building a Portfolio for Active Traders  🥇 &gt; https://t.co/mflsajCOtO,2021-05-21 18:03:45,criticalcharts,Sasha Evdakov,False
158,⚡️ Tips... Profit Potential Trading Option Calendars on Stocks Ep 215 🌟 -&gt;&gt; https://t.co/zo0r1vNWSf,2021-05-20 15:36:53,criticalcharts,Sasha Evdakov,False
159,This is great... 🌞 Extreme Motivation - How to Be Motivated with Trading Ep 252 📍 .. https://t.co/93tFskEboM,2021-05-19 21:46:53,criticalcharts,Sasha Evdakov,False
160,"An Idea... ⚡️ Ep 117: Building a Portfolio Through Accumulation w/ $20,000 Account 🏆 -&gt; https://t.co/DmxNzYfCuj",2021-05-19 11:59:53,criticalcharts,Sasha Evdakov,False
161,"🌞 Some insight... Ep 81: Intraday Action, Day Trading, Social Media, Emotional Trading, &amp; More Go &gt; https://t.co/kKDdABactN",2021-05-19 01:44:53,criticalcharts,Sasha Evdakov,False
162,Awesome! 💰 Ep 130: Understanding Profit (Risk Profile) Pictures for Stocks &amp; Options Must Watch ... https://t.co/QKoYojNHtT,2021-05-18 11:45:08,criticalcharts,Sasha Evdakov,False
